id;text;category;start_position_1;start_position_2;start_position_3;stop_position_1;stop_position_2;stop_position_3
2071215;Interesante ant?tesis al #MeToo: Cien artistas e intelectuales francesas contra el ?puritanismo? sexual https://t.co/mBjQggZhkd;SEXUAL_LIFE;97;;;100;;
2071202;RT @freyodell: Right in the midst of #TIMESUP and #metoo and there?s a man being bashed for not wanting to have sexual/intimate contact wit?;SEXUAL_LIFE;112;;;115;;
2071194;"Folks w/ disabilities need to be front &amp; center in the #MeToo dialogue. The rate of rape &amp; sexual assault against p? https://t.co/gTy17n7ovb";SEXUAL_LIFE;99;;;102;;
2071172;RT @Gender_Policy: .@heatherhlavka of @MarquetteU on the persisting sexual victimization among youth in the United States https://t.co/DjFK?;SEXUAL_LIFE;68;;;71;;
2071166;#MeToo #YoTambien por culpa de las feminazis, SJW y acusaciones sin pruebas contra #StanLee de acoso sexual Disney? https://t.co/WPfcnvieKV;SEXUAL_LIFE;101;;;104;;
2071154;"RT @janestancill: #UNCs Chancellor Folt: UNC will review sexual harassment policies in light of #MeToo movement.
https://t.co/FWXAFWr0Ez";SEXUAL_LIFE;57;;;60;;
2071138;"Is @TheEvangelist a rapist? 
#sexualassault #metoo #religiousextremism #falseprophet #wollfinsheepsclothing? https://t.co/EBwKftFKYl";SEXUAL_LIFE;30;;;33;;
2069329;RT @bmyeung: Were updating our investigation on sexual violence in the janitorial industry with new text, radio and TV pieces from @reveal?;SEXUAL_LIFE;48;;;51;;
2069316;RT @shanedadaly: New support groups for sexual abuse and rape.Ran by survivors ? #csa #rape #metoo #IBelieveYou @DublinRCC @Donal_OKeeffe @?;SEXUAL_LIFE;40;;;43;;
2069285;"What are you doing to tackle sexual harassment in the #workplace? 

https://t.co/8HNXQV8S7m

#metoo #culture #hr? https://t.co/JRXhrae5yB";SEXUAL_LIFE;29;;;32;;
2069283;The Sexual Assault Epidemic No One Talks About -People with intellectual disabilities are sexually assaulted at a r? https://t.co/vYrL5B9HbK;SEXUAL_LIFE;90;;;93;;
2069278;#MeToo-Debatte : Frauen um Catherine Deneuve f?rchten um sexuelle Freiheit https://t.co/cQN4gE2TIq;SEXUAL_LIFE;57;;;60;;
2069256;OPINION: The #metoo campaign proves that sexual harassment is a global phenomenon. What does it have to do with? https://t.co/pYKpTeAhyf;SEXUAL_LIFE;41;;;44;;
2069240;RT @PuffPuppy2: A lot might be solved if there was a movement similar to #metoo which allowed those who prefer sex without love or responsi?;SEXUAL_LIFE;111;;;114;;
2069228;"#MeToo 
I honestly find the Hollywood fraternity have very little credibility to voice concerns over sexual exploit? https://t.co/pelmF9SneQ";SEXUAL_LIFE;101;;;104;;
2069204;?La galanter?a no es una agresi?n machista?: artistas francesas firman manifiesto contra ?puritanismo sexual? de? https://t.co/WN19rCm4l0;SEXUAL_LIFE;102;;;105;;
2069172;RT @jordynbzim: Reminder: If youve been talking about #MeToo or #TimesUp -- make sure you also talk about the epidemic of sexual assault a?;SEXUAL_LIFE;122;;;125;;
2069148;RT @saurahsaurus: At @TexasTribune #MeToo panel, @OliviaMesser says survivors of sexual harassment/assault shouldn?t have to put their stor?;SEXUAL_LIFE;81;;;84;;
2069137;RT @mmfa: After being named in a workplace sexual harassment lawsuit, Sinclair is forcing local news stations to run an anti-survivor segme?;SEXUAL_LIFE;43;;;46;;
2069104;Cien artistas francesas contra el ?puritanismo? sexual, se oponen al movimiento #MeToo    https://t.co/trhRtvLtnN https://t.co/UgVcH2REGV;SEXUAL_LIFE;48;;;51;;
2069086;Sous-entendu, lib?ration sexuelle Vs frigides et frustr?es. Rien de nouveau sous le soleil quoi. (Ah si Deneuve pre? https://t.co/rFE7sjJp5U;SEXUAL_LIFE;25;;;28;;
2069082;"RT @latercera: ?La galanter?a no es una agresi?n machista?: artistas francesas firman manifiesto contra puritanismo sexual"" de #MeToo http?""";SEXUAL_LIFE;116;;;119;;
2069031;A lot might be solved if there was a movement similar to #metoo which allowed those who prefer sex without love or? https://t.co/XjxaRk3LeE;SEXUAL_LIFE;95;;;98;;
2069008;Anita Hill reflects on her 1991 testimony about sexual harassment, the slow pace of change, and today?s #MeToo move? https://t.co/jbM9Q4IiGk;SEXUAL_LIFE;48;;;51;;
2068976;"Cien artistas francesas contra el ?puritanismo? sexual.
El manifiesto se opone al movimiento #MeToo
 https://t.co/v2rF203Jti";SEXUAL_LIFE;48;;;51;;
2068954;9 in 10 women in Brussels experience sexual harassment: study https://t.co/AofLMKaPRK;SEXUAL_LIFE;37;;;40;;
2068937;@morganisawizard @natpdotcom sexualizes people #GoldenGlobe #HerToo #MeToo;SEXUAL_LIFE;29;;;32;;
2068932;RT @ChristiChat: @Lrihendry @DineshDSouza Oprah has a #MeToo sex scandal involving young teen girls at her school. Did she protect these gi?;SEXUAL_LIFE;61;;;64;;
2068917;"RT @Boba_Cup: This is why #MeToo
is so essential, not just because of my own personal experience with sexual assault but because I have two?";SEXUAL_LIFE;102;;;105;;
2068912;"RT @alainaskeys: The results show that people with intellectual disabilities ? women and men ? are the victims of sexual assaults at rates?""";SEXUAL_LIFE;114;;;117;;
2068812;RT @jwjnational: Women working in hospitality and domestic jobs face staggering rates of sexual harassment and assault. They need to be inc?;SEXUAL_LIFE;89;;;92;;
2068811;"#MeToo Confirmed sexual harassment (at me &amp; worse, students) from personnel at https://t.co/2T6AtzJP4K and? https://t.co/c7JZ5dG4kq";SEXUAL_LIFE;17;;;20;;
2068793;RT @whatitiswassu: Arent we like in process of the #metoo movement to put an end to sexual harassment?? This sure looks like sexual harass?;SEXUAL_LIFE;84;;;87;;
2068792;"RT @BlueCheezWhisky: Hey @Twitter ,
I?m being sexually intimidated and verbally assaulted. 
Doesn?t this violate your policies?

I feel so?";SEXUAL_LIFE;46;;;49;;
2068758;RT @commondefense: Trump?s anti-immigrant crack-down has caused the reporting rates of sexual violence to plummet. The oppression Trump rep?;SEXUAL_LIFE;87;;;90;;
2068756;@solonl2001 @entylawyer Having people supporting the campaign who dont mind working with convicted sex predators u? https://t.co/Frw3zPxJjI;SEXUAL_LIFE;99;;;102;;
2068753;RT @Heidi__Matthews: Peeps: Ill be on The Michael Brooks Show @tmbsfm live tonight with @_michaelbrooks at 7pm EST talking sex, #MeToo, fe?;SEXUAL_LIFE;123;;;126;;
2068653;Tavis Smiley will host a new #TV show for @TheWordNetwork despite being fired by #PBS after they conducted a sexual? https://t.co/GBwBThpXNj;SEXUAL_LIFE;109;;;112;;
2068640;RT @marjanasadullah: Produced and directed a Facebook Live session about sexual harassment/abuse, #metoo , and the #GoldenGlobes https://t.?;SEXUAL_LIFE;73;;;76;;
2068626;"#metoo
We have to hold the Boards of Directors (BOD) of the companies in which we own stock responsible for the sex? https://t.co/z87hQT5wOy";SEXUAL_LIFE;112;;;115;;
2068623;RT @DefendEvropa: 9 in 10 women in Brussels experience sexual harassment: study https://t.co/CzBZbnCJah;SEXUAL_LIFE;55;;;58;;
2068598;"Brasil
En la pol?tica brasile?a un condenado por abuso sexual a menores puede llegar a ser diputado? https://t.co/Z4zQsbF8pr";SEXUAL_LIFE;55;;;58;;
2068582;"RT @Cristina_H_: Las contradicciones y la hipocres?a en #GoldenGlobes 

Condenar el acoso y la violencia sexual a las mujeres con una ni?a?";SEXUAL_LIFE;105;;;108;;
2068547;RT @claudiapalacios: ?Acosadores sexuales, su tiempo se acab??, dice @Oprah, pero para que sea cierto hay que denunciar, y condenar judicia?;SEXUAL_LIFE;33;;;36;;
2068534;@TheTakeaway my wife was sexually harrassed at work by her boss at very well known company We thought long, hard ab? https://t.co/2CYqS0Ltfp;SEXUAL_LIFE;25;;;28;;
2068533;RT @IpasLatina: Las v?ctimas de violencia sexual deben tener acceso a la anticoncepci?n de emergencia para evitar embarazos no deseados. Ta?;SEXUAL_LIFE;42;;;45;;
2068518;"Well done @blancablanco 
First step in stopping sexual abuse; do NOT let #THEM decide what #YOU should wear.
#MeToo? https://t.co/zLCZyENU2u";SEXUAL_LIFE;48;;;51;;
2068497;RT @ebruenig: New in @washingtonpost, I argue that #MeToo isnt the end of sex or the sexual revolution, but an attempt to fix a problem wi?;SEXUAL_LIFE;74;;;77;;
2068394;@jtimberlake And why did you work with someone accused of being a sexual predator? Why is everyone else assumed gui? https://t.co/PdHxSPmcgX;SEXUAL_LIFE;66;;;69;;
2068355;"We defend the right to bother in the name of sexual freedom"": an unnamed collective of 100 French women";SEXUAL_LIFE;45;;;48;;
2068350;Cien artistas francesas contra el ?puritanismo? sexual https://t.co/SIv3xQP0bc las francesas contra el Times Up y el #MeToo ...;SEXUAL_LIFE;48;;;51;;
2068345;"=&gt; Ivanka Trump attempts to come out as a #MeToo supporter claiming she has been the victim of sexual harassment AN? https://t.co/K82zh2mOz9";SEXUAL_LIFE;98;;;101;;
2068190;RT @TexasTribune: We want to better report on the sexual harassment Texas women face in the workplace. Help us by sharing your #MeToo story?;SEXUAL_LIFE;50;;;53;;
2068136;"Can taking a stand against sexual assault and harassment carry over to Bollywood also? 
Lets fight back ,act and re? https://t.co/NUNHNTSEpY";SEXUAL_LIFE;27;;;30;;
2068132;RT @Jali_Cat: @davem46 @KamalaHarris @Oprah Would That be before or after she sacrifices women to sexual predators?? #timeisup #OprahWinfre?;SEXUAL_LIFE;98;;;101;;
2068123;RT @marjanasadullah: Yo we?re live on @TorontoObserver Facebook page talking about sexual harassment, #metoo and the Golden Globals. https:?;SEXUAL_LIFE;83;;;86;;
2068045;No women dont commit sex crimes ?  #metoo #PETA https://t.co/Ic0sYJERVS;SEXUAL_LIFE;21;;;24;;
2068036;@IvankaTrump @Oprah Would love it if you?d join us and the women accusing your dad of sexual harassment or assault? https://t.co/zj7ANoiO9V;SEXUAL_LIFE;86;;;89;;
2067880;"RT @CBakerAD16: My colleagues and I in the @CaWomensCaucus stand in solidarity against sexual harassment. #MeToo #WeSaidEnough #TimesUp 
ht?";SEXUAL_LIFE;87;;;90;;
2067879;?Hay acoso sexual en las inversiones de Start ups en Espa?a? v?a @ecoonomia_  #metoo https://t.co/r2Fa4f3bpY;SEXUAL_LIFE;11;;;14;;
2067830;"Dear @morningmika, I know your difficulty in talking about sexual harassment; #MeToo I, an old white man, would lik? https://t.co/034cgX07Go";SEXUAL_LIFE;59;;;62;;
2067753;#OprahKnew #Noprah knew what was going on and was a willing participant in the perv sex sells culture of liberal Jo? https://t.co/y6K668kDTZ;SEXUAL_LIFE;84;;;87;;
2067655;RT @mccoyforiowa: .@kimreynoldsia says she?s going to protect Iowans? What about the thousands who have encountered #sexualharrassment? The?;SEXUAL_LIFE;117;;;120;;
2067645;.@DanPatrick identifying Trump -- who has boasted of sexual assault -- as an all-time great President is one reason? https://t.co/MuhIMTF4AI;SEXUAL_LIFE;53;;;56;;
2067634;".@Oprah at #GoldenGlobes2018 : We need to stop sexual violence. #MeToo #Oprah2020 
Also #Oprah: https://t.co/3KAKZicgD3";SEXUAL_LIFE;47;;;50;;
2067618;All the sickular media have so conveniently forgotten the @DrAMSinghvi sex scandal, ON HIUS DESK!!! @ShekharGupta? https://t.co/ZV7uRv8fVA;SEXUAL_LIFE;71;;;74;;
2067615;@MSNBC Any one sexually harassed MeToo founder are wearing blinkers,you could tell she is looking for attention,sto? https://t.co/HF9kJZbQDt;SEXUAL_LIFE;15;;;18;;
2067612;Reynolds vowing to change culture where sexual harassment is pervasive, echoing the #metoo movement: ?We can?t chan? https://t.co/HTKkYJgxOT;SEXUAL_LIFE;40;;;43;;
2067597;RT @MoonlitMystery: @IvankaTrump @Oprah Never forget that the president of the united states is a sexual predator.  #SexualPredatorTrump #m?;SEXUAL_LIFE;98;;;101;;
2067583;RT @GovernorTomWolf: #MeToo is a reminder of the seriousness of sexual assault. Since PA joined @ItsOnUs in 2016, many brave students and P?;SEXUAL_LIFE;64;;;67;;
2067566;RT @varepall: Two women whose sexual assault accusations against Harvey Weinstein sparked the #MeToo and #TimesUp movements say they were n?;SEXUAL_LIFE;30;;;33;;
2067522;So bc she?s transgender he HAS to kiss her? Do we not have the right to reject unwanted sexual advances! What if th? https://t.co/17aYOegTEt;SEXUAL_LIFE;88;;;91;;
2067483;RT @CMichaelsTGR: @LuvMy_Charisma @YouTube Its insane how they cant see, or easily ignore that India sexually harassed him, and then vict?;SEXUAL_LIFE;101;;;104;;
2067463;"An interesting &amp; exciting move: in response to allegations of sexual misconduct against one owner, @fourbarrel mgmt? https://t.co/Xsu9jnmhG3";SEXUAL_LIFE;66;;;69;;
2067459;"RT @1ReggieRegg: is Ginuwine really getting backlash for refusing to kiss a Transsexual? ? 
isn?t this sexual harassment , sexual assault o?";SEXUAL_LIFE;81;;;84;;
2067400;The #TTevents #MeToo panel on #txlege sexual harassment policies reminds us that legislators need to work on REAL a? https://t.co/6VPyP5Zpw5;SEXUAL_LIFE;38;;;41;;
2067396;RT @old_osc: I hope that #MeToo tells @IvankaTrump to start by denouncing her sexual predator father https://t.co/hhtDYUb4Y7;SEXUAL_LIFE;78;;;81;;
2067353;"RT @elsoldepuebla1: ? Acusan a #JamesFranco de acoso sexual tras ganar el #GloboDeOro

#MeToo 

https://t.co/HgdtHiU1tO https://t.co/7feIA5?";SEXUAL_LIFE;53;;;56;;
2067350;Great work by @DeborahAvant1 highlighting that sexualized power dynamics hurt men too. If were going to move forwa? https://t.co/f1ShA41a82;SEXUAL_LIFE;47;;;50;;
2066990;9 in 10 women in Brussels experience sexual harassment: study https://t.co/CzBZbnCJah;SEXUAL_LIFE;37;;;40;;
2066951;"RT @sharpedge42: Boy band producer Lou Pearlman (Backstreet Boys, NSYNC) traded fame for sex with boys
https://t.co/zBHH6fdjpX

#GoldenGlo?";SEXUAL_LIFE;89;;;92;;
2066916;9 in 10 women in Brussels experience sexual harassment: study https://t.co/hXLxKm9NZ4;SEXUAL_LIFE;37;;;40;;
2066912;RT @VickyDavilaH: Aqu? discurso de la famosa Oprah en Globos de Oro sobre acoso sexual. Un mensaje que llena de valor a millones de mujeres?;SEXUAL_LIFE;80;;;83;;
2066828;@MelissaMRogers Randalls troll argument is that Trumps own admitted sexual misconduct was a necessary spark for t? https://t.co/OuktklvIVa;SEXUAL_LIFE;68;;;71;;
2066813;RT @Mattison: .@IvankaTrump Your father is on tape, in his own words, confessing that he, without his victims? consent, sexually assaults w?;SEXUAL_LIFE;120;;;123;;
2066389;Oprah Winfrey aux GG qui rend hommage ? TOUTES LES FEMMES victimes de harc?lement ou violence sexuelle ?tait juste? https://t.co/Ob3PohAS13;SEXUAL_LIFE;94;;;97;;
2066354;"RT @letra_escarlata: No es sexo es poder
Discapacidad y agresiones sexuales #Violaciones
?El depredador sexual que me atac? me dijo expl?ci?";SEXUAL_LIFE;27;;;30;;
2066341;"&gt; Norway Labor Party official resigns over sexual harassment https://t.co/LQ4htZcHR9 #World #Crime";SEXUAL_LIFE;46;;;49;;
2066248;RT @VayaPashos: Ive jotted down a line you can use if youve been accused of sexual harassment or assault and feel you cant possibly stay?;SEXUAL_LIFE;76;;;79;;
2066225;RT @johnburk1775: Wearing black to combat sexual assault is the same as dumping water on your head or doing 22 push ups. It changes nothing?;SEXUAL_LIFE;42;;;45;;
2065860;"RT @SaruJayaraman: Here in honor of the women servers, bussers, bartenders, runners, cooks, &amp; hosts who experience the highest rates of sex?";SEXUAL_LIFE;140;;;143;;
2065821;RT @survivortheatre: Survivor Theatre Project continues to lead the charge to end sexual violence using our artistic voices as a platform.?;SEXUAL_LIFE;82;;;85;;
2065784;RT @Addison_Peacock: A lot of the guys whove been creepy to me/sent me unwanted sexual tweets are often super progressive and visibly supp?;SEXUAL_LIFE;80;;;83;;
2065765;@DaveAltizer Because she wasn?t directly affected by it, and in hollywood, you wouldnt accuse someone of sexual ass? https://t.co/P2uuCsnf6v;SEXUAL_LIFE;105;;;108;;
2065756;@NotThatGoat My translation: We dress and pose like sex objects then complain when we are looked at as sex objects @MeToo  women.;SEXUAL_LIFE;52;;;55;;
2065698;Any comment on his sexual harassment of Anita Hill? #MeToo https://t.co/xa29kyirHr;SEXUAL_LIFE;19;;;22;;
2065693;@IvankaTrump @Oprah Head in the clouds. #Timesup 4 your father, as well. He has 20 women accusing him of sexual har? https://t.co/ytjz5wC2fC;SEXUAL_LIFE;105;;;108;;
2065666;Okay I think Im the first boy who is tweeting bout sexual assault on #MeToo . I blame it all on the dating app Gri? https://t.co/0JeojgP2kz;SEXUAL_LIFE;51;;;54;;
2065619;More than 20 women have accused Trump of sexual harassment. Ivanka tweets praises about Oprahs Me Too Golden Globe? https://t.co/lhvDTFZxtH;SEXUAL_LIFE;41;;;44;;
2065611;I feel better when I share so here it goes: ... when I was 16 years old I had sex with someone who I didn?t know th? https://t.co/hHrZBYHnwW;SEXUAL_LIFE;78;;;81;;
2065577;"RT @lawatmargins: #Bangladesh garment workers face sexual harassment. #corporateaccountability #bizhumanrights #MeToo #TimesUp H&amp;Ms statem?";SEXUAL_LIFE;51;;;54;;
2064193;RT @marykarrlit: Till men start speaking up/standing up/joining us, I believe assaulters will keep speading violence and sexual shame. Time?;SEXUAL_LIFE;121;;;124;;
2064190;Excited to share the latest addition to my #etsy shop: New Day Horizon Inspirational Unisex Feminism Baseball Tee 3? https://t.co/Dd5t08cc5Z;SEXUAL_LIFE;88;;;91;;
2064155;RT @PenTherapee: Did this #transgender ask permission before attempting to sexually assault #Ginuwine with an unwarranted uninvited unsolic?;SEXUAL_LIFE;75;;;78;;
2064133;"RT @B7Riley: How to deal with sexual predators  (an extreme view) 
#amreading #kindle #iartg #books #fireandfurybook #Justice #horror #Best?";SEXUAL_LIFE;30;;;33;;
2064095;@Debradelai Wow so now women in Hollywood who say they were assaulted are lying skanks? Sexist much? #metoo #rosearmy #sexismisreal;SEXUAL_LIFE;119;;;122;;
2064092;RT @carolinegleich: From my first job in the snowsports industry when I was 18, I?ve experienced many incidences of sexual harassment. I ha?;SEXUAL_LIFE;116;;;119;;
2064091;RT @NoleneDougan: The women who wore black were raising awareness for the victims of sexual harassment...by wearing red Ms Blanco was raisi?;SEXUAL_LIFE;85;;;88;;
2064050;"@MattsIdeaShop https://t.co/E5Nldx2lSV

@blancablanco Ignores #metoo movement in favor of self sexualization. Succe? https://t.co/O2NPEvoWaO";SEXUAL_LIFE;95;;;98;;
2063744;RT @fernhilldammit: The medical profession is another huge source of sexual assault allegations. Various professional assns slap on wrist.?;SEXUAL_LIFE;69;;;72;;
2063734;RT @ParisValeska: Here?s a Q for the actual. @Joy_Villa you act like you stand against woman sexual abuse yet your ?religion? Scientology c?;SEXUAL_LIFE;93;;;96;;
2063731;The women of the Assembly wore black today to support the fight for gender equality and against sexual abuse.? https://t.co/GkK0T0hTDj;SEXUAL_LIFE;96;;;99;;
2063650;RT @DaShanneStokes: Today is the 353rd day Congress has failed to protect their constituents from a lying bigot and sexual predator install?;SEXUAL_LIFE;116;;;119;;
2063644;"RT @CollectiveShout: ?That feels like a sexual assault?: Men try to guess if scenarios are porn or #MeToo stories #PornHarms &gt;&gt; https://t.c?";SEXUAL_LIFE;40;;;43;;
2063631;RT @AssangeFreedom: According to the #MeToo campaign,  Hollywood is infested with greed, sexual predators, pathalogical liars, super bullie?;SEXUAL_LIFE;89;;;92;;
2063535;Several celebrities used the awards show as a platform to speak out against sexual harassment and continue the? https://t.co/7pOPvl9rZd;SEXUAL_LIFE;76;;;79;;
2063513;The #MeToo Movement Looks Different For Us... So #MeToo?? should be used from now on to validate the sexual assault? https://t.co/hhAm1TwwnZ;SEXUAL_LIFE;101;;;104;;
2063396;BBC India News Fighting sexual harassment in Bollywood Can Hollywoods #metoo movement cross ov  https://t.co/dBRKRa4eA6;SEXUAL_LIFE;24;;;27;;
2063384;RT @DaShanneStokes: Just a reminder: Trump, who is a proud and admitted sexual predator, is still under investigation for collusion in an a?;SEXUAL_LIFE;72;;;75;;
2063380;"?????????????????????????? https://t.co/zbXFlEcSZi @ellejapan??
#sexualharassment #SpeakUp #uglyface #MeToo ????";SEXUAL_LIFE;65;;;68;;
2063115;"RT @iSierraNichole: Sexual assault isn?t a ?mistake?. It is a decision, a crime, and a choice. 

#metoo #sexualabuse #sexualassault #rape";SEXUAL_LIFE;105;;;108;;
2063083;RT @AquafarE: 1 in 2 Deaf children experience sexual abuse. Communication barriers are why they often don?t get the help or the #metoo mome?;SEXUAL_LIFE;46;;;49;;
2061851;RT @Mi55Tipper: There could not be a better start to the year for me than seeing women and men stand together to combat sexual predation/as?;SEXUAL_LIFE;120;;;123;;
2061842;RT @Alyssa_Milano: In the last year alone, 9 million girls worldwide age 15-19 were victims of sexual violence only 1% reached out for help?;SEXUAL_LIFE;95;;;98;;
2061730;RT @cel_ina: UNE GRANDE AVANC?E #f?minimze #seximze #oppression #MeToo #Timesup #BalanceTaSignalisation https://t.co/bgM6jXSedU;SEXUAL_LIFE;44;;;47;;
2061720;RT @devilradio: The small, opt-in sample from Tempo members means conclusions about the prevalence of sexual harassment in... https://t.co/?;SEXUAL_LIFE;102;;;105;;
2061710;RT @JillDLawrence: .@kathykiely: The news media harbored and enabled #sexualharassment instead of covering it https://t.co/J1eZC1Kgfc via @?;SEXUAL_LIFE;70;;;73;;
2061675;UNE GRANDE AVANC?E #f?minimze #seximze #oppression #MeToo #Timesup #BalanceTaSignalisation https://t.co/bgM6jXSedU;SEXUAL_LIFE;31;;;34;;
2061667;People with intellectual disabilities, both women and men, experience sexual violence at about 7 times the general? https://t.co/4WeZkCLS4g;SEXUAL_LIFE;70;;;73;;
2061613;RT @KStewartWTOP: Survivors of military sexual assault and harassment gather outside the Pentagon to share their #MeToo stories. Organizers?;SEXUAL_LIFE;40;;;43;;
2061545;What are you doing Jan 18th 7pm-1am #ldnont? Why not show your support for ending sexual violence by attending the? https://t.co/fecVAYdbcv;SEXUAL_LIFE;82;;;85;;
2061538;RT @ElSaltoDiario: Las denuncias por acoso sexual ganan peso e influencia #MeToo https://t.co/hVDQuT3tmz;SEXUAL_LIFE;43;;;46;;
2061533;Wow. Just watched @Oprah electrifying speech at the Golden Globes. Powerful rallying call to end sexual discriminat? https://t.co/8SaYOq7q17;SEXUAL_LIFE;97;;;100;;
2061509;"RT @Snubs: CES notes that it has received no reports of sexual harassment at the event in recent years""";SEXUAL_LIFE;56;;;59;;
2061504;"RT @Alyssa_Milano: It is believed that by the year 2050, 10.8 million Latinas in the U.S. will be survivors of sexual violence. 

#WhyWeWea?";SEXUAL_LIFE;111;;;114;;
2061478;May this Encourage those facing and/or fighting sexual harassment or abuse - as well as those showing support.? https://t.co/o1ivt7ajAa;SEXUAL_LIFE;48;;;51;;
2061468;"RT @iimaniDAVID: The problem w/ #MeToo is that it is interestingly sexist in portraying women as helpless damsels pure as the driven snow &amp;?";SEXUAL_LIFE;67;;;70;;
2061453;@DonaldJTrumpJr @realDonaldTrump @Oprah did 30,000+ shows for women, none exposing sex harassment of powers in Holl? https://t.co/dpnzmL3yer;SEXUAL_LIFE;83;;;86;;
2061450;RT @cathmckenna: Great to see that #MeToo has sister campaign #TimesUp with practical measures to fight sexual harassment incl legal defens?;SEXUAL_LIFE;104;;;107;;
2061372;RT @Independent: The truth has a voice: The New York Times debuts a powerful new advert about sexual harassment https://t.co/qUuou919dp h?;SEXUAL_LIFE;94;;;97;;
2061252;Interesting story about sexual harassment on Washingtons Metro. Wonder if that happens on Metro Transit buses, tra? https://t.co/eVcA2BqcI3;SEXUAL_LIFE;24;;;27;;
2061125;"RT @TjpAbdul: Three White men held a girl captive, plied her with #drugs and forced her to have sex with 20 people.

#Coventry #Britain #Ra?";SEXUAL_LIFE;96;;;99;;
2061053;#MeToo in Milwaukee: a new survey shows sexual harassment in local workplaces https://t.co/JYCChSWphu via @journalsentinel;SEXUAL_LIFE;40;;;43;;
2060914;The truth has a voice: The New York Times debuts a powerful new advert about sexual harassment https://t.co/DXhOTmrtiE;SEXUAL_LIFE;77;;;80;;
2060862;"Der tiefe S?den.
In #Alabama geht Haus einer der Frauen in Flammen auf, die #RoyMoore sexuelle Bel?stigung vorwirft? https://t.co/LzuWfjPJcr";SEXUAL_LIFE;86;;;89;;
2060754;RT @JeriLRyan: #TimesUp #MeToo Wearing black to watch the Globes. #stopsexualharrassment #zerotolerance https://t.co/6mBufOW3L7;SEXUAL_LIFE;71;;;74;;
2060685;On the growing #metoo movement and issues of sexual harassment: @stevebousquet, Tallahassee Bureau Chief of? https://t.co/TQ1lmJJwgb;SEXUAL_LIFE;45;;;48;;
2060669;#globalawards condemning sexual #SexualHarassment is like Hell condemning Sin #MeToo #Weinstein;SEXUAL_LIFE;25;;;28;;
2060643;Las denuncias por acoso sexual ganan peso e influencia #MeToo https://t.co/hVDQuT3tmz;SEXUAL_LIFE;24;;;27;;
2060631;RT @Blavity: Why Recy Taylor, and her story of sexual assault during the Jim Crow era, matter #MeToo https://t.co/iMYxYhp1Te;SEXUAL_LIFE;47;;;50;;
2060615;New York Times debuts powerful sexual harassment advert: The truth has a voice https://t.co/tm6UReZU6C;SEXUAL_LIFE;31;;;34;;
2060598;"RT @melissagira: People w good intentions, long histories within feminism are both leaving women who sell sex out of #TimesUp &amp; #MeToo and?";SEXUAL_LIFE;106;;;109;;
2060487;Poll: Hugs and dirty jokes - Americans differ on acceptable behavior https://t.co/fCIcSE7laH #workplace #sexualharassment #harassment;SEXUAL_LIFE;105;;;108;;
2060463;RT @MLawderMBJ: BREAKING: A new survey from @TEMPOMilwaukee reveals that 68% percent of respondents have experienced sexual harassment at t?;SEXUAL_LIFE;117;;;120;;
2060448;Susan Sarandon, as part of the #TimesUP #MeToo Golden Globes effort to raise attention to sexual harassment, brough? https://t.co/kdgz5BsRbS;SEXUAL_LIFE;90;;;93;;
2060447;Susan Sarandon, as part of the #TimesUP #MeToo Golden Globes effort to raise attention to sexual harassment, brough? https://t.co/633M1REtaj;SEXUAL_LIFE;90;;;93;;
2060331;RT @nicolathorp_: Heading to @channel5_tv news to talk about the black dress protest, sexual harassment and #timesup #metoo campaigns;SEXUAL_LIFE;86;;;89;;
2060132;"RT @esneet4113: ???So in your mind b/c Weinstein didnt sexually assault @Oprah &amp; she worked w him or had her pix took with him- shes culp?";SEXUAL_LIFE;55;;;58;;
2060109;I stand with all women (and men) who have been sexually harassed, or manipulated. Its scary, and sometimes so over? https://t.co/0hLzE7nPth;SEXUAL_LIFE;47;;;50;;
2060065;RT @Mandy_Sanghera1: Not a single man who accepted a #GoldenGlobes? tonight spoke out about sexual assault, #MeToo,  #TimesUP?. We cant be?;SEXUAL_LIFE;92;;;95;;
2060033;"#MeToo . Let?s spread awareness about sexual assault &amp; try to put an end to it . No female deserves to feel degrade? https://t.co/UrTB2eygJI";SEXUAL_LIFE;38;;;41;;
2060028;Just remember, the most horrendous stories of sexual,physical and psychological abuse go untold because they are im? https://t.co/yzMLDNSjbu;SEXUAL_LIFE;46;;;49;;
2059967;"Does Highpoint Churchs recent handling of the Andy Savage sexual assault scandal truly deal with the issues? 

Exp? https://t.co/xlPbJ2Zb27";SEXUAL_LIFE;58;;;61;;
2059900;@MSN @Oprah I feel the same way as it should be with men. If a man was sexually abused he should open up and tell a? https://t.co/2W9GcwoFOX;SEXUAL_LIFE;71;;;74;;
2059849;#hypocrite Hollywood Elites shed crocodile tears for sexually abused women,  while they allowed it, enabled it, pro? https://t.co/9BDAqn9D6L;SEXUAL_LIFE;53;;;56;;
2059848;I hope everyone could see my tweet here. I agree with the #TimesUp campaign and It?s a must to voice up the sexual? https://t.co/fG2LyoYimg;SEXUAL_LIFE;108;;;111;;
2059802;RT @aasasmembership: Everyone in our industry who have been working decades to combat sexual violence hopes that @Oprah closing words are p?;SEXUAL_LIFE;86;;;89;;
2059781;RT @monaeltahawy: And when you don?t make those connections, what happens? None of the men who got awards mentioned #MeToo or sexual harass?;SEXUAL_LIFE;126;;;129;;
