id;text;category;start_position_1;start_position_2;start_position_3;stop_position_1;stop_position_2;stop_position_3
1699059;"RT @funder: Title of the Day: Admitted sex predator Trump loses TIME Person of the Year to women taking down predators 

#TrumpSexProbe #AM?";SEXUAL_LIFE;39;;;42;;
1699060;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699066;RT @electgarrick: Again, @farenthold settled a sexual harassment claim by one of his staffers for $84,000.00. He must resign now @SpeakerRy?;SEXUAL_LIFE;47;;;50;;
1699068;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699071;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699077;"RT @DaShanneStokes: With news of Al Franken, lets not forget all the women who have accused our president of sexual harassment, too.

#met?";SEXUAL_LIFE;109;;;112;;
1699082;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699086;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699087;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699091;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699092;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699096;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699117;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699120;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699121;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699122;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699126;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699128;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699134;RT @Alyssa_Milano: I mean, what world are we living in that an accused sexual abuser is allowed to be our President and an accused pedophil?;SEXUAL_LIFE;71;;;74;;
1699145;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699146;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699147;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699148;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699153;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699155;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699160;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699167;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699173;"RT @funder: Title of the Day: Admitted sex predator Trump loses TIME Person of the Year to women taking down predators 

#TrumpSexProbe #AM?";SEXUAL_LIFE;39;;;42;;
1699176;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699179;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699180;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699181;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699184;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699186;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699195;RT @EmilyMiller: Agree. As a victim of sexual assault, I feel MUCH safer-- and I stopped having nightmares -- after I got a gun.  I think h?;SEXUAL_LIFE;39;;;42;;
1699197;"RT @tizzywoman: #TrumpToo needs to be held accountable for his assaults against women.

#TrumpToo needs to investigated for sexual harassme?";SEXUAL_LIFE;124;;;127;;
1699202;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699211;RT @UCF: ?We have a zero-tolerance policy for sexual misconduct and felt it was more important to give voice to the victims rather than dir?;SEXUAL_LIFE;46;;;49;;
1699213;"RT @Millie__Weaver: Sen. Al Franken resigned today for sexual misconduct 

Hey Time Magazine, why didnt you include Al Frankens accusers?";SEXUAL_LIFE;55;;;58;;
1699218;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699219;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699233;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699247;RT @DaShanneStokes: .@realDonaldTrump , its time for you to resign. America cannot be led by a lying bigot and admitted sexual predator, l?;SEXUAL_LIFE;120;;;123;;
1699253;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699255;RT @lydiacachosi: Incre?ble que hasta @bbcmundo saque una nota sin contexto. Las acusaciones de #DiputadasTelevisa defienden el acoso sexua?;SEXUAL_LIFE;134;;;137;;
1699257;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699260;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699266;RT @DaShanneStokes: America has been governed by a vile, lying bigot and sexual predator installed through an illegal act of war for 321 da?;SEXUAL_LIFE;73;;;76;;
1699271;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699273;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699283;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699287;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699290;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699292;RT @DaShanneStokes: America has been governed by a vile, lying bigot and sexual predator installed through an illegal act of war for 321 da?;SEXUAL_LIFE;73;;;76;;
1699295;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699297;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699300;RT @3DTruth: GOP Congressman Blake Farenthold (TX) used 84k of taxpayer money to settle a sexual harassment suit, then blackballed his vict?;SEXUAL_LIFE;90;;;93;;
1699303;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699309;RT @Alyssa_Milano: I mean, what world are we living in that an accused sexual abuser is allowed to be our President and an accused pedophil?;SEXUAL_LIFE;71;;;74;;
1699310;RT @3DTruth: GOP Congressman Blake Farenthold (TX) used 84k of taxpayer money to settle a sexual harassment suit, then blackballed his vict?;SEXUAL_LIFE;90;;;93;;
1699311;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699316;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699317;RT @Whorulesme: I wait with bated breath for the #MeToo #Feminist attack on this disgraceful sexist attack on May by @standardnews and, in?;SEXUAL_LIFE;93;;;96;;
1699326;RT @lydiacachosi: Incre?ble que hasta @bbcmundo saque una nota sin contexto. Las acusaciones de #DiputadasTelevisa defienden el acoso sexua?;SEXUAL_LIFE;134;;;137;;
1699332;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699339;"RT @SusanNow3: The 16 women who accused Trump of sexual assault are telling their story in one video. 
Please share this far &amp; wide. 
Every?";SEXUAL_LIFE;49;;;52;;
1699340;RT @DaShanneStokes: America has been governed by a vile, lying bigot and sexual predator installed through an illegal act of war for 321 da?;SEXUAL_LIFE;73;;;76;;
1699343;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699358;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699362;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699364;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699371;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699379;This is a precedent the MeToo liberals are setting too.  Any member of Congress can expect that their sexual histor? https://t.co/V6M1DiTbFr;SEXUAL_LIFE;102;;;105;;
1699381;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699383;"RT @SusanNow3: The 16 women who accused Trump of sexual assault are telling their story in one video. 
Please share this far &amp; wide. 
Every?";SEXUAL_LIFE;49;;;52;;
1699384;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699388;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699390;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699391;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699394;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699398;"RT @funder: Title of the Day: Admitted sex predator Trump loses TIME Person of the Year to women taking down predators 

#TrumpSexProbe #AM?";SEXUAL_LIFE;39;;;42;;
1699403;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699408;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699412;RT @sxdoc: Exclusive: Former Democratic Congressman Harold Ford Jr. fired for sexual harassment misconduct by Morgan Stanley #MeToo https:/?;SEXUAL_LIFE;78;;;81;;
1699415;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699418;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699421;"RT @SusanNow3: The 16 women who accused Trump of sexual assault are telling their story in one video. 
Please share this far &amp; wide. 
Every?";SEXUAL_LIFE;49;;;52;;
1699425;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699428;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699432;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699434;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699435;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699437;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699447;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699451;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699456;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699460;RT @3DTruth: GOP Congressman Blake Farenthold (TX) used 84k of taxpayer money to settle a sexual harassment suit, then blackballed his vict?;SEXUAL_LIFE;90;;;93;;
1699461;RT @Alyssa_Milano: I mean, what world are we living in that an accused sexual abuser is allowed to be our President and an accused pedophil?;SEXUAL_LIFE;71;;;74;;
1699467;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699468;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699470;RT @AynRandPaulRyan: NEW POLL: Vast majority wants Congress to investigate sexual harassment claims against Trump https://t.co/3JG5m9tWHm?;SEXUAL_LIFE;75;;;78;;
1699473;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699474;"RT @funder: Title of the Day: Admitted sex predator Trump loses TIME Person of the Year to women taking down predators 

#TrumpSexProbe #AM?";SEXUAL_LIFE;39;;;42;;
1699485;"RT @funder: Title of the Day: Admitted sex predator Trump loses TIME Person of the Year to women taking down predators 

#TrumpSexProbe #AM?";SEXUAL_LIFE;39;;;42;;
1699491;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699495;"#MeToo en la portada de @TIME pero al mismo tiempo un depredador sexual como lo es Donald Trump es un runner-up"".? https://t.co/cqWkvqnafZ""";SEXUAL_LIFE;65;;;68;;
1699497;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699499;"RT @SusanNow3: The 16 women who accused Trump of sexual assault are telling their story in one video. 
Please share this far &amp; wide. 
Every?";SEXUAL_LIFE;49;;;52;;
1699501;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699513;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699516;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699524;It?s so sad that so many women have spoken up about sexual assault/harassment. Almost everyone I know has been a vi? https://t.co/7ecWRxGyDE;SEXUAL_LIFE;52;;;55;;
1699527;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699555;RT @DaShanneStokes: .@realDonaldTrump , its time for you to resign. America cannot be led by a lying bigot and admitted sexual predator, l?;SEXUAL_LIFE;120;;;123;;
1699561;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699571;RT @DaShanneStokes: .@realDonaldTrump , its time for you to resign. America cannot be led by a lying bigot and admitted sexual predator, l?;SEXUAL_LIFE;120;;;123;;
1699572;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699576;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699580;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699583;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699587;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699589;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699593;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699609;today, my professor made a sexually inappropriate comment to my best friend. i told my mom i was gonna stay with he? https://t.co/4SF8rbNwVg;SEXUAL_LIFE;27;;;30;;
1699613;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699618;RT @Change: I was sexually assaulted at @MassageEnvy in Naples;SEXUAL_LIFE;18;;;21;;
1699619;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699620;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699622;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699635;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699648;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699650;"RT @tizzywoman: #TrumpToo needs to be held accountable for his assaults against women.

#TrumpToo needs to investigated for sexual harassme?";SEXUAL_LIFE;124;;;127;;
1699654;RT @Alyssa_Milano: I mean, what world are we living in that an accused sexual abuser is allowed to be our President and an accused pedophil?;SEXUAL_LIFE;71;;;74;;
1699660;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699665;RT @TJ_Trina: My experience with sexual assault in the military, the attempt on my life and having no one to turn to is why we must protect?;SEXUAL_LIFE;33;;;36;;
1699667;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699668;RT @BernieTheBest1: RT funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far?;SEXUAL_LIFE;65;;;68;;
1699678;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699683;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699684;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699692;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699693;RT @DaShanneStokes: .@realDonaldTrump , its time for you to resign. America cannot be led by a lying bigot and admitted sexual predator, l?;SEXUAL_LIFE;120;;;123;;
1699696;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699711;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699712;@FullFrontalSamB Im a single dad and hey, Im no Denzel, but I have had female bosses ask me for sex, slap my but a? https://t.co/HrjCkDOmX3;SEXUAL_LIFE;96;;;99;;
1699717;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699719;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699720;"RT @casa_la: #MeToo #YoTambi?n
La revista Time declara persona del a?o"" a quienes ""rompieron el silencio"" ante el acoso y abuso sexual.";SEXUAL_LIFE;128;;;131;;
1699722;"RT @PollyTickal: Historical perspective: how Time covers sexual allegations against Clintons...
#MeToo https://t.co/zBMHOPI16s";SEXUAL_LIFE;57;;;60;;
1699725;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699729;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699738;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699744;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699745;RT @runningmann100: Was great to see #MeToo spread around the world. But will it bring any real change? Like preventing #serialsexists with?;SEXUAL_LIFE;127;;;130;;
1699754;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699756;RT @ACLU: The #MeToo bill wants to fix how Congress handles allegations of sexual harassment and assault against its own staff. It includes?;SEXUAL_LIFE;75;;;78;;
1699757;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699758;RT @3DTruth: GOP Congressman Blake Farenthold (TX) used 84k of taxpayer money to settle a sexual harassment suit, then blackballed his vict?;SEXUAL_LIFE;90;;;93;;
1699764;"RT @mcspocky: #MT @funder
The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wid?";SEXUAL_LIFE;60;;;63;;
1699769;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699770;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699775;Yes. #45 #NotMyPresident #sexualpredator #assault #assaulterinchief #MeToo #MeTooMovement #TrumpMustResign #Trump https://t.co/Cn9hPg175W;SEXUAL_LIFE;26;;;29;;
1699781;"RT @Prisonblogger: State-sanctioned sexual violence"" - women in prison (many of them abuse survivors) are subject to repeated daily episod?""";SEXUAL_LIFE;36;;;39;;
1699782;"RT @funder: .@SpeakerRyan-You need to investigate Trump?s sex crimes immediately. Everyone who retweets this agrees.

#TrumpSexProbe #AMJoy?";SEXUAL_LIFE;58;;;61;;
1699788;RT @sjofartsnyheter: Metoo-r?relsen forts?tter ?ven inom sj?fartsbranschen, d?r ett upprop mot sexuella trakasserier har hashtaggen #L?ttaa?;SEXUAL_LIFE;95;;;98;;
1699792;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699793;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699798;"RT @GMA: The women behind this year?s #MeToo movement against sexual harassment - the silence breakers? - are Time magazine?s 2017 ?Person?""";SEXUAL_LIFE;62;;;65;;
1699801;RT @ArevaMartin: #AlFranken resigns after growing sexual harassment complaints  and goes after Trump. Double standard or fair game? My take?;SEXUAL_LIFE;50;;;53;;
1699804;"RT @silveryraindrop: ?Eso no es acoso sexual.
?Seguro que lo hizo sin querer.
?Te quer?a demasiado.
?Al?grate. Si te toc? el culo es porque?";SEXUAL_LIFE;38;;;41;;
1699809;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699811;"RT @NPR: Time magazine named the women who shared stories about sexual harassment and abuse through the #MeToo campaign ? The Silence Brea?""";SEXUAL_LIFE;64;;;67;;
1699817;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699823;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
1699827;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699835;RT @funder: Poll: 70% of Americans says Congress should investigate sexual harassment allegations against Trump-RT if you agree with them?;SEXUAL_LIFE;68;;;71;;
1699838;"RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a?";SEXUAL_LIFE;46;;;49;;
